locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_02780,4.263645266865959,-4.1929492875474255,1.335171248416888,-3.1403831474943784,0.001687270037706966,0.005799488120009869,yes,yes,CP020102.1,CDS,cds-AQZ89385.1,AQZ89385.1,sacV,excisionase,down,720555.BATR1942_21145,6.3099999999999994e-24,92,"2A77Z@1|root,30W4A@2|Bacteria,1U2X1@1239|Firmicutes,4HS8I@91061|Bacilli",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_02785,14.640836162701858,-2.3186305048936475,0.6028097905709423,-3.8463716767068283,1.1987986974970986e-4,5.722300119953927e-4,yes,yes,CP020102.1,CDS,cds-AQZ89386.1,AQZ89386.1,ydzL,hypothetical protein,down,224308.BSU04839,5.519999999999999e-55,171,"2B24P@1|root,31UMU@2|Bacteria,1UCZ6@1239|Firmicutes,4IPF5@91061|Bacilli,1ZPU2@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_02790,90.95717647900112,-2.238776064392878,0.43033029281280694,-5.20245983558202,1.966678722050963e-7,1.661581794827848e-6,yes,yes,CP020102.1,CDS,cds-AQZ89387.1,AQZ89387.1,ydcO,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_02795,83.55158638474879,-5.958416171468145,0.7817939999798937,-7.621465720664759,2.5081124978320772e-14,5.51784749523057e-13,yes,yes,CP020102.1,CDS,cds-AQZ89388.1,AQZ89388.1,ydcP,hypothetical protein,down,720555.BATR1942_21160,1.84e-83,246,"28NIV@1|root,2ZBK5@2|Bacteria,1V1U5@1239|Firmicutes,4HG1A@91061|Bacilli,1ZMW6@1386|Bacillus",91061|Bacilli,S,Bacterial protein of unknown function (DUF961),-,-,-,-,-,-,-,-,-,-,-,-,DUF961
B4U62_02800,49.04810728918032,-6.1287397264504,1.218787578535615,-5.028554470348426,4.941911366579318e-7,3.928775333287744e-6,yes,yes,CP020102.1,CDS,cds-AQZ89389.1,AQZ89389.1,ydcQ,Ftsk domain-containing protein YdcQ,down,224308.BSU04860,0,943,"COG1674@1|root,COG1674@2|Bacteria,1TPHE@1239|Firmicutes,4HB44@91061|Bacilli,1ZBR1@1386|Bacillus",91061|Bacilli,D,Ftsk spoiiie family protein,ydcQ,-,-,ko:K03466,-,-,-,-,"ko00000,ko03036",3.A.12,-,-,FtsK_SpoIIIE
B4U62_02805,60.694349570531884,-4.737795677764071,0.7245753857127499,-6.538720154154283,6.204749950641618e-11,8.837791275849792e-10,yes,yes,CP020102.1,CDS,cds-AQZ89390.1,AQZ89390.1,ydcR,DNA relaxase NicK,down,224308.BSU04870,2.62e-263,720,"COG2946@1|root,COG2946@2|Bacteria,1UHNT@1239|Firmicutes,4HVQS@91061|Bacilli,1ZGST@1386|Bacillus",91061|Bacilli,L,Replication initiation factor,nicK,-,-,ko:K07467,-,-,-,-,ko00000,-,-,-,"HTH_3,Rep_trans"
B4U62_02810,12.889317173978496,-5.141634579865043,1.0224867840327896,-5.028558471519724,4.941808266377299e-7,3.928775333287744e-6,yes,yes,CP020102.1,CDS,cds-AQZ89391.1,AQZ89391.1,ydcS,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_02825,31.273321884133058,-5.663232185584669,0.9817530935774295,-5.768489269484556,7.998530492804842e-9,8.544584016832866e-8,yes,yes,CP020102.1,CDS,cds-AQZ89394.1,AQZ89394.1,yddB,conjugal transfer protein,down,224308.BSU04910,2.1899999999999996e-231,639,"2BYEF@1|root,32R38@2|Bacteria,1V6NJ@1239|Firmicutes,4HK05@91061|Bacilli,1ZI7T@1386|Bacillus",91061|Bacilli,S,Conjugative transposon protein TcpC,yddB,-,-,-,-,-,-,-,-,-,-,-,TpcC
B4U62_02835,8.967284061827467,-2.228046557126378,0.6809472512834814,-3.2719811305895585,0.0010679670355519212,0.003896589085379916,yes,yes,CP020102.1,CDS,cds-AQZ89396.1,AQZ89396.1,yddD,conjugal transfer protein,down,224308.BSU04930,7.8e-124,352,"2BPVZ@1|root,32IPP@2|Bacteria,1V96Y@1239|Firmicutes,4HIW5@91061|Bacilli,1ZMZV@1386|Bacillus",91061|Bacilli,S,TcpE family,yddD,-,-,-,-,-,-,-,-,-,-,-,TcpE
B4U62_02840,45.500696084577186,-2.2446093193177625,0.40805213401181084,-5.500790541761494,3.780921569662273e-8,3.590259712730586e-7,yes,yes,CP020102.1,CDS,cds-AQZ89397.1,AQZ89397.1,yddE,hypothetical protein,down,224308.BSU04940,0,1570,"COG0433@1|root,COG0433@2|Bacteria,1TPVQ@1239|Firmicutes,4HDZ5@91061|Bacilli,1ZQE8@1386|Bacillus",91061|Bacilli,S,AAA-like domain,yddE,"GO:0000746,GO:0005575,GO:0005623,GO:0008150,GO:0009291,GO:0009292,GO:0009987,GO:0044464,GO:0044764,GO:0051704,GO:0060187",-,-,-,-,-,-,-,-,-,-,AAA_10
B4U62_02850,16.888407802278582,-3.352714225794418,0.6305468719344302,-5.3171530539970115,1.0540340400774106e-7,9.293903321634946e-7,yes,yes,CP020102.1,CDS,cds-AQZ89399.1,AQZ89399.1,yddG,hypothetical protein,down,224308.BSU04960,0,1406,"COG5644@1|root,COG5644@2|Bacteria,1TQPB@1239|Firmicutes,4HBX3@91061|Bacilli,1ZG38@1386|Bacillus",91061|Bacilli,S,maturation of SSU-rRNA,yddG,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_02855,5.590993403564296,-3.2624776089340264,1.09969374587531,-2.966714706863438,0.0030100011620555656,0.009472885916126939,yes,yes,CP020102.1,CDS,cds-AQZ89400.1,AQZ89400.1,yddH,endopeptidase,down,224308.BSU04970,4.739999999999999e-243,667,"COG0741@1|root,COG0791@1|root,COG0741@2|Bacteria,COG0791@2|Bacteria,1TP24@1239|Firmicutes,4HBUX@91061|Bacilli,1ZG51@1386|Bacillus",91061|Bacilli,M,Lysozyme-like,yddH,"GO:0003674,GO:0003796,GO:0003824,GO:0004175,GO:0004553,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0016798,GO:0019538,GO:0043170,GO:0044238,GO:0061783,GO:0070011,GO:0071704,GO:0140096,GO:1901564",-,-,-,-,-,-,-,-,-,-,"Lysozyme_like,NLPC_P60"
B4U62_02930,246.71262559591761,2.6129894535684604,0.35939787820381386,7.270464329471191,3.5825390581445785e-13,7.013569856561457e-12,yes,yes,CP020102.1,CDS,cds-AQZ89414.1,AQZ89414.1,ydzN,hypothetical protein,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03050,14.031401951470507,2.5369977038933134,0.6992734821684028,3.628047922003626,2.855722627675648e-4,0.0012357398998444425,yes,yes,CP020102.1,CDS,cds-AQZ89435.1,AQZ89435.1,ydzO,hypothetical protein,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03140,1021.9289891440602,2.3201166852344604,0.39931921146748867,5.8101804736819105,6.240553206065903e-9,6.779424844976081e-8,yes,yes,CP020102.1,CDS,cds-AQZ89451.1,AQZ89451.1,ydfM,cation-efflux pump,up,224308.BSU05470,3.1499999999999996e-200,556,"COG0053@1|root,COG0053@2|Bacteria,1TSGY@1239|Firmicutes,4H9WP@91061|Bacilli,1ZAPN@1386|Bacillus",91061|Bacilli,P,Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family,ydfM,-,-,-,-,-,-,-,-,-,-,-,"Cation_efflux,ZT_dimer"
B4U62_03165,77.26351277215186,-2.108535817350252,0.4661457298580116,-4.523340411146776,6.087122044842931e-6,3.949075966026567e-5,yes,yes,CP020102.1,CDS,cds-AQZ89456.1,AQZ89456.1,ydzH,spore germination protein,down,224308.BSU05560,2.4e-21,86.3,"2EQG8@1|root,33I29@2|Bacteria,1VMF2@1239|Firmicutes,4IAND@91061|Bacilli,1ZJ0K@1386|Bacillus",91061|Bacilli,S,Spore germination protein gerPA/gerPF,ydgA,-,-,-,-,-,-,-,-,-,-,-,gerPA
B4U62_03170,378.43422632632615,-3.6094834565180127,0.46294110603837046,-7.796852362941483,6.347042409291119e-15,1.5003327907920072e-13,yes,yes,CP020102.1,CDS,cds-AQZ89457.1,AQZ89457.1,ydzR,germination protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
