locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
FNPKGJ_00425,352.76326455184306,2.445298051873139,0.2631655593495772,9.291861966728389,1.5161246387775428e-20,2.613358507305254e-19,yes,yes,contig_1,CDS,FNPKGJ_00425,endonuclease/exonuclease/phosphatase family protein,NA,endonuclease/exonuclease/phosphatase family protein,up,216595.PFLU_0084,2.8699999999999997e-214,591,"COG3568@1|root,COG3568@2|Bacteria,1RBWV@1224|Proteobacteria,1S296@1236|Gammaproteobacteria,1YNJ1@136843|Pseudomonas fluorescens group",1224|Proteobacteria,L,Endonuclease/Exonuclease/phosphatase family,-,-,-,-,-,-,-,-,-,-,-,-,Exo_endo_phos
FNPKGJ_00430,254.854423175899,2.6423253509574294,0.328220534616103,8.050457153901037,8.24853484877672e-16,9.796329418856058e-15,yes,yes,contig_1,CDS,FNPKGJ_00430,Diguanylate cyclase (GGDEF) domain protein,NA,Diguanylate cyclase (GGDEF) domain protein,up,216595.PFLU_0085,0,1140,"COG2199@1|root,COG3706@2|Bacteria,1MXAW@1224|Proteobacteria,1RZ41@1236|Gammaproteobacteria,1YMIJ@136843|Pseudomonas fluorescens group",1224|Proteobacteria,T,diguanylate cyclase,pleD,-,2.7.7.65,ko:K13590,"ko04112,map04112",-,-,-,"ko00000,ko00001,ko01000",-,-,-,GGDEF
FNPKGJ_00440,641.8761798188318,2.1549841546365403,0.34209996748785426,6.299281962700127,2.9902760507859863e-10,2.0327268800481093e-9,yes,yes,contig_1,CDS,FNPKGJ_00440,PAS domain-containing sensor histidine kinase,NA,PAS domain-containing sensor histidine kinase,up,216595.PFLU_0087,0,1139,"COG5002@1|root,COG5002@2|Bacteria,1R6WE@1224|Proteobacteria,1S608@1236|Gammaproteobacteria,1YM4X@136843|Pseudomonas fluorescens group",1224|Proteobacteria,T,Histidine kinase,kinB,-,2.7.13.3,ko:K11383,"ko02020,map02020",M00505,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HAMP,HATPase_c,HisKA,KinB_sensor,PAS_4"
FNPKGJ_00450,1252.5171477110352,3.967857206035821,0.2955801024850267,13.423965864673931,4.376510610669365e-41,2.4701186492511866e-39,yes,yes,contig_1,CDS,FNPKGJ_00450,hypothetical protein,NA,hypothetical protein,up,216595.PFLU_0089,2.4999999999999998e-57,178,"2B1BZ@1|root,31TSJ@2|Bacteria,1QRJ8@1224|Proteobacteria,1RUJT@1236|Gammaproteobacteria,1YR3M@136843|Pseudomonas fluorescens group",1224|Proteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
FNPKGJ_00455,519.0184538814193,4.7522636464004275,0.3054287018591194,15.55932241296836,1.3754732882736816e-54,1.4589502878378774e-52,yes,yes,contig_1,CDS,FNPKGJ_00455,UPF0391 membrane protein PFLU_0090,ytjA,UPF0391 membrane protein PFLU_0090,up,1117958.PE143B_0123055,5.9300000000000006e-27,98.6,"COG5487@1|root,COG5487@2|Bacteria,1NGAH@1224|Proteobacteria,1SGD7@1236|Gammaproteobacteria",1224|Proteobacteria,S,UPF0391 membrane protein,ytjA,-,-,-,-,-,-,-,-,-,-,-,DUF1328
FNPKGJ_00460,2185.5233919836314,4.743715578506078,0.2428065459027036,19.537016849648523,5.320216208789283e-85,1.6364985058235835e-82,yes,yes,contig_1,CDS,FNPKGJ_00460,Inhibitor of vertebrate lysozyme (Ivy),NA,Inhibitor of vertebrate lysozyme (Ivy),up,216595.PFLU_0091,9.44e-109,313,"29IKC@1|root,305HJ@2|Bacteria,1RES2@1224|Proteobacteria,1S4G7@1236|Gammaproteobacteria,1YQ6V@136843|Pseudomonas fluorescens group",1224|Proteobacteria,S,Inhibitor of vertebrate lysozyme (Ivy),-,-,-,-,-,-,-,-,-,-,-,-,Ivy
FNPKGJ_00540,545.9968034785718,-2.8318199041280905,0.25611427223661,-11.056860983959249,2.030808336470798e-28,5.602481114784013e-27,yes,yes,contig_1,CDS,FNPKGJ_00540,hypothetical protein,NA,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_00585,2023.6880723041531,-2.394863170291788,0.2708286037781659,-8.842726125979684,9.341099755859435e-19,1.408491316128609e-17,yes,yes,NA,NA,NA,NA,NA,NA,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_00590,86.2341894854921,2.8756998672663783,0.5904595654344434,4.870273996070366,1.1144360385991445e-6,4.791062550287866e-6,yes,yes,NA,NA,NA,NA,NA,NA,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_00595,29.76493044577851,2.7749509171602207,0.7815503936825137,3.5505719651489023,3.8439502732220894e-4,0.0011117998157434083,yes,yes,NA,NA,NA,NA,NA,NA,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_00600,3655.154120399607,-2.582619682197053,0.22493840851137498,-11.481452630916305,1.635100267055487e-30,5.004545692997689e-29,yes,yes,NA,NA,NA,NA,NA,NA,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_00885,72.542764326623,-2.1054326987346363,0.28966435605289464,-7.2685252939791125,3.6343310867756616e-13,3.377402544689406e-12,yes,yes,contig_1,CDS,FNPKGJ_00885,VWFA domain-containing protein,NA,VWFA domain-containing protein,down,216595.PFLU_0165,0,1038,"COG2304@1|root,COG2304@2|Bacteria,1MUTS@1224|Proteobacteria,1RQPC@1236|Gammaproteobacteria,1YR40@136843|Pseudomonas fluorescens group",1224|Proteobacteria,S,von Willebrand factor type A domain,yfbK,-,-,ko:K07114,-,-,-,-,"ko00000,ko02000","1.A.13.2.2,1.A.13.2.3",-,-,"DUF3520,VWA,vWF_A"
FNPKGJ_00965,367.50902949177595,2.041888248563905,0.24090259207447665,8.475991192044301,2.3308639299741737e-17,3.151532944439806e-16,yes,yes,contig_1,CDS,FNPKGJ_00965,MwsR-FwsR,NA,MwsR-FwsR,up,216595.PFLU_0183,1.0199999999999996e-235,649,"COG2199@1|root,COG2202@1|root,COG2199@2|Bacteria,COG2202@2|Bacteria,1RJNT@1224|Proteobacteria,1SYUE@1236|Gammaproteobacteria,1YM90@136843|Pseudomonas fluorescens group",1224|Proteobacteria,T,PAS fold,-,-,-,-,-,-,-,-,-,-,-,-,"GGDEF,PAS_3"
FNPKGJ_01100,99.43854994411794,-2.3335931945669497,0.29691562803844834,-7.859448860889084,3.858273009061323e-15,4.307821334255038e-14,yes,yes,contig_1,CDS,FNPKGJ_01100,LysR family transcriptional regulator,NA,LysR family transcriptional regulator,down,216595.PFLU_0208,2.2599999999999998e-209,578,"COG0583@1|root,COG0583@2|Bacteria,1PR6U@1224|Proteobacteria,1RZ84@1236|Gammaproteobacteria",1224|Proteobacteria,K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
FNPKGJ_01140,756.0021283103662,-2.19654096135926,0.18134884667301845,-12.11224113997118,9.097399292180353e-34,3.454765459598366e-32,yes,yes,contig_1,CDS,FNPKGJ_01140,plasmid stabilization protein,NA,plasmid stabilization protein,down,216595.PFLU_0218,1.21e-63,194,"COG3668@1|root,COG3668@2|Bacteria,1N9C2@1224|Proteobacteria,1SB1Z@1236|Gammaproteobacteria",1224|Proteobacteria,S,"ParE toxin of type II toxin-antitoxin system, parDE",-,-,-,-,-,-,-,-,-,-,-,-,ParE_toxin
FNPKGJ_01145,882.6040579652911,-2.7749766414662163,0.21544383337854373,-12.88027880840046,5.812520479988613e-38,2.77198651107674e-36,yes,yes,contig_1,CDS,FNPKGJ_01145,CopG family transcriptional regulator,putA1,CopG family transcriptional regulator,down,216595.PFLU_0219,3.93e-59,182,"COG3905@1|root,COG3905@2|Bacteria,1N8CE@1224|Proteobacteria,1SAXF@1236|Gammaproteobacteria",1224|Proteobacteria,K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,RHH_1
FNPKGJ_01195,199.2165970548347,2.0346526303115593,0.2543086599140843,8.00072097819613,1.2369279303135445e-15,1.438484050527207e-14,yes,yes,contig_1,CDS,FNPKGJ_01195,efflux RND transporter periplasmic adaptor subunit,NA,efflux RND transporter periplasmic adaptor subunit,up,216595.PFLU_0232,9.979999999999998e-231,638,"COG0845@1|root,COG0845@2|Bacteria,1PVWV@1224|Proteobacteria,1S2QY@1236|Gammaproteobacteria,1YPP1@136843|Pseudomonas fluorescens group",1224|Proteobacteria,M,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,triA,-,-,ko:K21136,-,M00821,-,-,"ko00000,ko00002,ko02000","2.A.6.2.27,8.A.1",-,-,"Biotin_lipoyl_2,HlyD_3,HlyD_D23"
FNPKGJ_01205,347.08223102634196,3.307346098633766,0.3770529302696361,8.771569806574993,1.7619242149135704e-18,2.599366371738198e-17,yes,yes,contig_1,CDS,FNPKGJ_01205,ACR family transporter,NA,ACR family transporter,up,216595.PFLU_0234,0,1956,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,1YNEH@136843|Pseudomonas fluorescens group",1224|Proteobacteria,V,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,-,-,-,"ko:K18138,ko:K18303,ko:K21134","ko01501,ko01503,map01501,map01503","M00642,M00647,M00699,M00718,M00821",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.17,2.A.6.2.27",-,-,ACR_tran
FNPKGJ_01375,191.72700342706196,2.2899196281466123,0.2580788880722071,8.872944413438123,7.123689550423291e-19,1.0956234528551022e-17,yes,yes,contig_1,CDS,FNPKGJ_01375,phosphoenolpyruvate carboxykinase,pckA,phosphoenolpyruvate carboxykinase,up,216595.PFLU_0267,0,1043,"COG1866@1|root,COG1866@2|Bacteria,1MWXN@1224|Proteobacteria,1RPM0@1236|Gammaproteobacteria,1YPX5@136843|Pseudomonas fluorescens group",1224|Proteobacteria,F,Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA,pckA,"GO:0003674,GO:0003824,GO:0004611,GO:0004612,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006094,GO:0008150,GO:0008152,GO:0009058,GO:0016051,GO:0016829,GO:0016830,GO:0016831,GO:0019318,GO:0019319,GO:0044238,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046364,GO:0071704,GO:1901576",4.1.1.49,ko:K01610,"ko00010,ko00020,ko00620,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01130,map01200","M00003,M00170",R00341,"RC00002,RC02741","ko00000,ko00001,ko00002,ko01000",-,-,-,PEPCK_ATP
FNPKGJ_01425,1080.0422087927582,-3.511858947401733,0.16274593057419767,-21.57878193950071,2.8425784943295125e-103,1.7487542897115163e-100,yes,yes,contig_1,CDS,FNPKGJ_01425,CbbBc protein,NA,CbbBc protein,down,216595.PFLU_0278,0,1608,"COG0243@1|root,COG0243@2|Bacteria,1MU6B@1224|Proteobacteria,1RNXW@1236|Gammaproteobacteria,1YPII@136843|Pseudomonas fluorescens group",1224|Proteobacteria,C,Oxidoreductase,ydeP,-,1.17.1.9,ko:K00123,"ko00630,ko00680,ko01100,ko01120,ko01200,map00630,map00680,map01100,map01120,map01200",-,R00519,RC02796,"ko00000,ko00001,ko01000",-,-,-,"Molybdopterin,Molydop_binding"
FNPKGJ_01430,475.9026647106527,-4.3752584559363505,0.28730689617364175,-15.228518751920399,2.287147383411784e-52,2.0691956915807785e-50,yes,yes,contig_1,CDS,FNPKGJ_01430,formate dehydrogenase accessory sulfurtransferase FdhD,fdhD,formate dehydrogenase accessory sulfurtransferase FdhD,down,216595.PFLU_0279,5.659999999999999e-194,538,"COG1526@1|root,COG1526@2|Bacteria,1NRU0@1224|Proteobacteria,1RNFH@1236|Gammaproteobacteria,1YP5E@136843|Pseudomonas fluorescens group",1224|Proteobacteria,C,Required for formate dehydrogenase (FDH) activity. Acts as a sulfur carrier protein that transfers sulfur from IscS to the molybdenum cofactor prior to its insertion into FDH,fdhD,-,-,ko:K02379,-,-,-,-,ko00000,-,-,-,FdhD-NarQ
FNPKGJ_01540,326.2745585365775,-2.510683362604524,0.22761137202223233,-11.030570837907382,2.7213221317267007e-28,7.473916854635117e-27,yes,yes,contig_1,CDS,FNPKGJ_01540,integrase,NA,integrase,down,1441629.PCH70_50200,0,878,"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,1RMJ1@1236|Gammaproteobacteria,1Z9B5@136849|Pseudomonas syringae group",1224|Proteobacteria,L,Pfam:DUF4102,intB,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,-,-,-,-,-,-,-,-,-,"Arm-DNA-bind_3,Phage_integrase"
FNPKGJ_01735,990.6751959806279,-5.955134078638318,0.28641922969719313,-20.791669906151828,5.148762501976905e-96,2.4365528393970706e-93,yes,yes,contig_1,CDS,FNPKGJ_01735,hypothetical protein,NA,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNPKGJ_01765,89.33797190187664,-2.7300215467420617,0.33748233660268134,-8.089376096610714,5.997112537454181e-16,7.191858933804702e-15,yes,yes,contig_1,CDS,FNPKGJ_01765,cellulose biosynthesis protein BcsQ,bcsQ,cellulose biosynthesis protein BcsQ,down,216595.PFLU_0300,1.59e-244,672,"COG0455@1|root,COG0455@2|Bacteria,1QTWS@1224|Proteobacteria,1T36N@1236|Gammaproteobacteria",1224|Proteobacteria,D,Cellulose biosynthesis protein BcsQ,wssA,-,-,-,-,-,-,-,-,-,-,-,"CBP_BcsQ,CbiA"
FNPKGJ_01805,205.46808697993862,-2.3991575360036284,0.20756332872964078,-11.558677299536969,6.672869126038659e-31,2.149292715360724e-29,yes,yes,contig_1,CDS,FNPKGJ_01805,cell division protein FtsQ,NA,cell division protein FtsQ,down,216595.PFLU_0308,3.64e-272,744,"2BJ4G@1|root,32DDH@2|Bacteria,1RJ59@1224|Proteobacteria,1SWC7@1236|Gammaproteobacteria,1YM1W@136843|Pseudomonas fluorescens group",1224|Proteobacteria,S,"SGNH hydrolase-like domain, acetyltransferase AlgX",wssI,-,-,ko:K19295,-,-,-,-,ko00000,-,-,-,ALGX
FNPKGJ_01810,129.96829504595638,-2.1667024308808873,0.24960202579342633,-8.680628388305136,3.935881532602958e-18,5.670619013717423e-17,yes,yes,contig_1,CDS,FNPKGJ_01810,cellulose biosynthesis protein BcsQ,bcsQ,cellulose biosynthesis protein BcsQ,down,216595.PFLU_0309,3.52e-220,609,"COG1192@1|root,COG1192@2|Bacteria,1NJKZ@1224|Proteobacteria,1RWI5@1236|Gammaproteobacteria,1YQQG@136843|Pseudomonas fluorescens group",1224|Proteobacteria,D,Cellulose biosynthesis protein BcsQ,yhjQ,-,-,ko:K03496,-,-,-,-,"ko00000,ko03036,ko04812",-,-,-,CBP_BcsQ
FNPKGJ_01845,63.22961307085765,2.1879381811136387,0.38880434265539304,5.627350163248724,1.8299900265583524e-8,1.0151576774920636e-7,yes,yes,contig_1,CDS,FNPKGJ_01845,hypothetical protein,NA,hypothetical protein,up,216595.PFLU_0316,8.76e-85,251,"2B17V@1|root,31TN7@2|Bacteria,1QRDA@1224|Proteobacteria,1RUC1@1236|Gammaproteobacteria,1YQMN@136843|Pseudomonas fluorescens group",1224|Proteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
