locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_01955,244.51589733575923,-4.603749058214478,0.4765690193272576,-9.660193742164147,4.450215353976651e-22,1.392729368526214e-20,yes,yes,CP020102.1,CDS,cds-AQZ89241.1,AQZ89241.1,yciA,GTP cyclohydrolase I FolE2,down,224308.BSU03340,1.0499999999999998e-222,613,"COG1469@1|root,COG1469@2|Bacteria,1TTA1@1239|Firmicutes,4H9P4@91061|Bacilli,1ZBW2@1386|Bacillus",91061|Bacilli,S,"Converts GTP to 7,8-dihydroneopterin triphosphate",folE2,-,3.5.4.16,ko:K09007,"ko00790,ko01100,map00790,map01100",M00126,"R00428,R04639,R05046,R05048","RC00263,RC00294,RC00323,RC00945,RC01188","ko00000,ko00001,ko00002,ko01000",-,-,-,GCHY-1
B4U62_01960,65.1792648282478,-3.7205463889063477,0.5865209373362384,-6.343416154594064,2.2472530174848594e-10,2.441758535379637e-9,yes,yes,CP020102.1,CDS,cds-AQZ89242.1,AQZ89242.1,yciB,L'D-transpeptidase,down,224308.BSU03350,2.56e-141,398,"COG1376@1|root,COG1376@2|Bacteria,1V4KP@1239|Firmicutes,4HIBF@91061|Bacilli",91061|Bacilli,M,ErfK YbiS YcfS YnhG,-,-,-,-,-,-,-,-,-,-,-,-,YkuD
B4U62_01965,93.49971121947645,-6.052749479198201,1.2957500567197273,-4.671232270304595,2.993981517813576e-6,2.0190066563222353e-5,yes,yes,CP020102.1,CDS,cds-AQZ89243.1,AQZ89243.1,yczL,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_01970,1870.5933465108862,-8.28680834723402,0.539813398949498,-15.351246122012782,3.474476737583499e-53,1.1028981872729337e-50,yes,yes,CP020102.1,CDS,cds-AQZ89244.1,AQZ89244.1,yciC,cobalamin biosynthesis protein CobW,down,224308.BSU03360,6.779999999999999e-291,793,"COG0523@1|root,COG0523@2|Bacteria,1TPCG@1239|Firmicutes,4HARN@91061|Bacilli,1ZCV4@1386|Bacillus",91061|Bacilli,S,GTPases (G3E family),yciC,-,-,-,-,-,-,-,-,-,-,-,"CobW_C,cobW"
B4U62_02130,411.71496656977706,2.6911024645846484,0.22539549663467925,11.939468644071377,7.369245249535521e-33,5.74542559455015e-31,yes,yes,CP020102.1,CDS,cds-AQZ89275.1,AQZ89275.1,yclG,hypothetical protein,up,224308.BSU03680,0,1068,"COG5434@1|root,COG5434@2|Bacteria,1V161@1239|Firmicutes,4HUBB@91061|Bacilli,1ZDR3@1386|Bacillus",91061|Bacilli,M,Pectate lyase superfamily protein,yclG,-,-,-,-,-,-,-,-,-,-,-,"Beta_helix,Pectate_lyase_3"
B4U62_02185,8875.377434494016,4.302228268372902,0.5643518474375577,7.623308558140086,2.4725489325151335e-14,4.1117805563269234e-13,yes,yes,CP020102.1,CDS,cds-AQZ89286.1,AQZ89286.1,yczM,sporulation protein YjcZ,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_02190,11857.712990793974,4.365146948549754,0.34014815908507334,12.833075328971576,1.0702983852724e-37,1.2855151416623097e-35,yes,yes,CP020102.1,CDS,cds-AQZ89287.1,AQZ89287.1,yczN,sporulation protein YjcZ,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_02305,409.3977245171313,2.9473417115987925,0.26271477149712835,11.218789468147621,3.297532550971519e-29,1.7655704405442685e-27,yes,yes,CP020102.1,CDS,cds-AQZ89308.1,AQZ89308.1,ycsA,tartrate dehydrogenase/decarboxylase,up,224308.BSU04000,3.29e-258,707,"COG0473@1|root,COG0473@2|Bacteria,1TPEM@1239|Firmicutes,4HA76@91061|Bacilli,1ZB1V@1386|Bacillus",91061|Bacilli,CE,Tartrate dehydrogenase,ycsA,-,"1.1.1.83,1.1.1.93,4.1.1.73",ko:K07246,"ko00630,ko00650,map00630,map00650",-,"R00215,R01751,R02545,R06180","RC00084,RC00105,RC00594","ko00000,ko00001,ko01000",-,-,-,Iso_dh
B4U62_02365,424.02766907514217,2.4125062570458096,0.32932236913903623,7.325667744201355,2.377120782020572e-13,3.441017835602417e-12,yes,yes,CP020102.1,CDS,cds-AQZ89318.1,AQZ89318.1,lipC,germination protein,up,224308.BSU04110,4.18e-154,432,"COG2755@1|root,COG2755@2|Bacteria,1VAXZ@1239|Firmicutes,4HNDB@91061|Bacilli,1ZETN@1386|Bacillus",91061|Bacilli,E,anatomical structure formation involved in morphogenesis,ycsK,"GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0016042,GO:0044238,GO:0071704,GO:1901575",-,-,-,-,-,-,-,-,-,-,Lipase_GDSL_2
B4U62_02425,1156.4531570044537,-2.0444963182728983,0.16847946433534733,-12.134988239299375,6.8919905799840494e-34,6.250613497438595e-32,yes,yes,CP020102.1,CDS,cds-AQZ89329.1,AQZ89329.1,ydaH,hypothetical protein,down,224308.BSU04230,5.349999999999999e-178,497,"28NMK@1|root,2ZBN3@2|Bacteria,1TT4K@1239|Firmicutes,4HBFT@91061|Bacilli,1ZCHB@1386|Bacillus",91061|Bacilli,U,Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane,amj,-,-,-,-,-,-,-,-,-,-,-,Amj
B4U62_02595,7804.932460462331,-2.4665062745152118,0.271456741978118,-9.086185358822423,1.0257479522145491e-19,2.7133475593103904e-18,yes,yes,CP020102.1,CDS,cds-AQZ89360.1,AQZ89360.1,ydbP,thiol reductase thioredoxin,down,224308.BSU04550,4.19e-75,224,"COG0526@1|root,COG0526@2|Bacteria,1VA84@1239|Firmicutes,4HKCD@91061|Bacilli,1ZHXM@1386|Bacillus",91061|Bacilli,CO,Thioredoxin,ydbP,"GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748",-,-,-,-,-,-,-,-,-,-,Thioredoxin
B4U62_02640,1492.284954426164,2.526363652832646,0.20851588111368458,12.115929200880636,8.697282904550246e-34,7.730145045564258e-32,yes,yes,CP020102.1,CDS,cds-AQZ93009.1,AQZ93009.1,ydcC,sporulation protein YdcC,up,224308.BSU04630,3.289999999999999e-234,645,"COG2834@1|root,COG2834@2|Bacteria,1TSRE@1239|Firmicutes,4HBCH@91061|Bacilli,1ZBE6@1386|Bacillus",91061|Bacilli,M,COG2834 Outer membrane lipoprotein-sorting protein,ydcC,-,-,-,-,-,-,-,-,-,-,-,DUF4367
B4U62_02785,14.640836162701858,-2.219972669183187,0.5914531891909436,-3.7534207436093396,1.74437702362353e-4,8.444456964033734e-4,yes,yes,CP020102.1,CDS,cds-AQZ89386.1,AQZ89386.1,ydzL,hypothetical protein,down,224308.BSU04839,5.519999999999999e-55,171,"2B24P@1|root,31UMU@2|Bacteria,1UCZ6@1239|Firmicutes,4IPF5@91061|Bacilli,1ZPU2@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_02790,90.95717647900112,-2.4147388718366654,0.4316776553081026,-5.593847265764049,2.220923465355856e-8,1.9779126012107062e-7,yes,yes,CP020102.1,CDS,cds-AQZ89387.1,AQZ89387.1,ydcO,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_02795,83.55158638474879,-3.334526349368724,0.6956651646235018,-4.793292116579375,1.6406645762738824e-6,1.15183465670792e-5,yes,yes,CP020102.1,CDS,cds-AQZ89388.1,AQZ89388.1,ydcP,hypothetical protein,down,720555.BATR1942_21160,1.84e-83,246,"28NIV@1|root,2ZBK5@2|Bacteria,1V1U5@1239|Firmicutes,4HG1A@91061|Bacilli,1ZMW6@1386|Bacillus",91061|Bacilli,S,Bacterial protein of unknown function (DUF961),-,-,-,-,-,-,-,-,-,-,-,-,DUF961
B4U62_02805,60.694349570531884,-2.3595499328945686,0.6633203740763803,-3.5571799466887324,3.748573863877913e-4,0.0016929534808001472,yes,yes,CP020102.1,CDS,cds-AQZ89390.1,AQZ89390.1,ydcR,DNA relaxase NicK,down,224308.BSU04870,2.62e-263,720,"COG2946@1|root,COG2946@2|Bacteria,1UHNT@1239|Firmicutes,4HVQS@91061|Bacilli,1ZGST@1386|Bacillus",91061|Bacilli,L,Replication initiation factor,nicK,-,-,ko:K07467,-,-,-,-,ko00000,-,-,-,"HTH_3,Rep_trans"
B4U62_02815,3.531147924091018,-3.4981411547761634,1.1533017659826426,-3.03315338444458,0.002420125552388821,0.008844603581263093,yes,yes,CP020102.1,CDS,cds-AQZ89392.1,AQZ89392.1,ydcT,hypothetical protein,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03050,14.031401951470507,2.3648331003261593,0.7003530551897507,3.376629947998787,7.337970055059391e-4,0.0030793143460513634,yes,yes,CP020102.1,CDS,cds-AQZ89435.1,AQZ89435.1,ydzO,hypothetical protein,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03165,77.26351277215186,3.3286248567862216,0.32222947381221145,10.329982597203612,5.156994014029438e-25,2.0834255816678927e-23,yes,yes,CP020102.1,CDS,cds-AQZ89456.1,AQZ89456.1,ydzH,spore germination protein,up,224308.BSU05560,2.4e-21,86.3,"2EQG8@1|root,33I29@2|Bacteria,1VMF2@1239|Firmicutes,4IAND@91061|Bacilli,1ZJ0K@1386|Bacillus",91061|Bacilli,S,Spore germination protein gerPA/gerPF,ydgA,-,-,-,-,-,-,-,-,-,-,-,gerPA
B4U62_03170,378.43422632632615,3.3993824069369443,0.3815584167489169,8.909205662140838,5.139948780120465e-19,1.2689962432697415e-17,yes,yes,CP020102.1,CDS,cds-AQZ89457.1,AQZ89457.1,ydzR,germination protein,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03180,102.79811938178442,2.3826361305154897,0.307535105449752,7.747525691517476,9.370038020299868e-15,1.632958782831867e-13,yes,yes,CP020102.1,CDS,cds-AQZ89459.1,AQZ89459.1,ydfS,DUF421 domain-containing protein,up,224308.BSU05540,4.439999999999999e-160,449,"COG2323@1|root,COG2323@2|Bacteria,1V0NU@1239|Firmicutes,4HFHX@91061|Bacilli,1ZQ04@1386|Bacillus",91061|Bacilli,S,Protein of unknown function (DUF421),ydfS,-,-,-,-,-,-,-,-,-,-,-,DUF421
B4U62_03185,101.66389488304918,2.9629392797245147,0.45297846802483693,6.54101571901218,6.110240818497822e-11,7.071330780574042e-10,yes,yes,CP020102.1,CDS,cds-AQZ89460.1,AQZ89460.1,cotP,spore coat protein P,up,224308.BSU05550,3.1299999999999996e-99,288,"COG0071@1|root,COG0071@2|Bacteria",2|Bacteria,O,Belongs to the small heat shock protein (HSP20) family,cotP,-,-,ko:K13993,"ko04141,map04141",-,-,-,"ko00000,ko00001,ko03110",-,-,-,"GvpH,HSP20"
B4U62_03190,18.952829018774125,3.003419702368568,0.4671526593876902,6.429203905860736,1.2827396184315473e-10,1.4286954547142345e-9,yes,yes,CP020102.1,CDS,cds-AQZ89461.1,AQZ89461.1,ydgA,spore germination protein,up,224308.BSU05560,2.74e-50,159,"2EQG8@1|root,33I29@2|Bacteria,1VMF2@1239|Firmicutes,4IAND@91061|Bacilli,1ZJ0K@1386|Bacillus",91061|Bacilli,S,Spore germination protein gerPA/gerPF,ydgA,-,-,-,-,-,-,-,-,-,-,-,gerPA
B4U62_03195,139.07034392536218,3.806047209462656,0.47907297086422357,7.944608527165993,1.948050090465955e-15,3.6071394175127935e-14,yes,yes,CP020102.1,CDS,cds-AQZ89462.1,AQZ89462.1,ydgB,spore germination protein,up,224308.BSU05570,2.19e-56,175,"2EQG8@1|root,33IXY@2|Bacteria,1W1ME@1239|Firmicutes,4I0CE@91061|Bacilli,1ZJH9@1386|Bacillus",91061|Bacilli,S,Spore germination protein gerPA/gerPF,ydgB,-,-,-,-,-,-,-,-,-,-,-,gerPA
B4U62_03275,124.38731856307523,2.0593592877166857,0.25455101581917605,8.090163306123205,5.958478872736236e-16,1.156309175128377e-14,yes,yes,CP020102.1,CDS,cds-AQZ89478.1,AQZ89478.1,ydhF,hypothetical protein,up,224308.BSU05730,7.709999999999999e-166,464,"299QV@1|root,2ZWT3@2|Bacteria,1VBIX@1239|Firmicutes,4HI89@91061|Bacilli,1ZEV8@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF4352
B4U62_03280,312.46209540071766,2.18770847160834,0.24790721538608726,8.82470672828636,1.0974702715050983e-18,2.5805068182902943e-17,yes,yes,CP020102.1,CDS,cds-AQZ89479.1,AQZ89479.1,phoB,alkaline phosphatase,up,224308.BSU05740,0,904,"COG1785@1|root,COG1785@2|Bacteria,1TQCI@1239|Firmicutes,4HA27@91061|Bacilli,1ZB3J@1386|Bacillus",91061|Bacilli,P,Belongs to the alkaline phosphatase family,phoB,-,3.1.3.1,ko:K01077,"ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020",M00126,"R02135,R04620",RC00017,"ko00000,ko00001,ko00002,ko00537,ko01000,ko04147",-,-,-,Alk_phosphatase
B4U62_03620,675.2734564328744,3.0864116447577787,0.3088673043922553,9.992678411950322,1.6408701790660323e-23,5.833621660615558e-22,yes,yes,CP020102.1,CDS,cds-AQZ89534.1,AQZ89534.1,cotA,spore coat protein A,up,224308.BSU06300,0,1077,"COG2132@1|root,COG2132@2|Bacteria,1TQSU@1239|Firmicutes,4HDD6@91061|Bacilli,1ZD48@1386|Bacillus",91061|Bacilli,Q,multicopper oxidases,cotA,"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016679,GO:0016682,GO:0016722,GO:0052716,GO:0055114",1.16.3.3,ko:K06324,-,-,-,-,"ko00000,ko01000",-,-,-,"Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3"
B4U62_03915,428.30238490966286,3.4195076186004307,0.2942044515826735,11.622895575526414,3.1526667927093624e-31,2.0911121234030458e-29,yes,yes,CP020102.1,CDS,cds-AQZ89589.1,AQZ89589.1,yeeK,spore coat protein YeeK,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_03935,72.08285936435485,2.996372444513092,0.3650620690901905,8.207843811274795,2.251958881342025e-16,4.590690490221999e-15,yes,yes,CP020102.1,CDS,cds-AQZ89593.1,AQZ89593.1,cotJA,protein CotJA,up,224308.BSU06890,3.8e-60,184,"2E85N@1|root,332J6@2|Bacteria,1VFSE@1239|Firmicutes,4HNIY@91061|Bacilli,1ZISW@1386|Bacillus",91061|Bacilli,S,Spore coat associated protein JA (CotJA),cotJA,-,-,ko:K06332,-,-,-,-,ko00000,-,-,-,CotJA
B4U62_03940,99.78878321480602,3.3195452211087133,0.34772467632611526,9.546475838819854,1.3418325138487236e-21,4.0626442894905243e-20,yes,yes,CP020102.1,CDS,cds-AQZ89594.1,AQZ89594.1,cotJB,protein CotJB,up,224308.BSU06900,2.31e-61,187,"2E34J@1|root,32Y4N@2|Bacteria,1VESM@1239|Firmicutes,4HKID@91061|Bacilli,1ZI8X@1386|Bacillus",91061|Bacilli,S,CotJB protein,cotJB,-,-,ko:K06333,-,-,-,-,ko00000,-,-,-,CotJB
B4U62_03945,294.986614423467,2.614166664135207,0.34949679233500175,7.479801593227386,7.44349020038536e-14,1.1696347879127157e-12,yes,yes,CP020102.1,CDS,cds-AQZ89595.1,AQZ89595.1,cotJC,protein CotJC,up,224308.BSU06910,1.0399999999999999e-133,379,"COG3546@1|root,COG3546@2|Bacteria,1TQVQ@1239|Firmicutes,4HA34@91061|Bacilli,1ZQQY@1386|Bacillus",91061|Bacilli,P,Spore Coat,cotJC,-,-,ko:K06334,-,-,-,-,ko00000,-,-,-,Mn_catalase
B4U62_04015,7.7182365886073985,3.0419650231310804,0.7360357200209339,4.132904070259746,3.582082595665254e-5,2.0048835082035754e-4,yes,yes,CP020102.1,CDS,cds-AQZ89609.1,AQZ89609.1,yesW,rhamnogalacturonan endolyase YesW,up,224308.BSU07050,0,1265,"COG3401@1|root,COG3401@2|Bacteria,1TQR3@1239|Firmicutes,4HBSX@91061|Bacilli,1ZEBX@1386|Bacillus",91061|Bacilli,E,cell wall organization,-,-,"4.2.2.23,4.2.2.24","ko:K18197,ko:K18198",-,-,-,-,"ko00000,ko01000",-,PL11,-,"FG-GAP,Lipase_GDSL_2,fn3"
B4U62_04025,7.181697726372952,2.247350529578433,0.6852708092802454,3.2795071658442208,0.0010398856925733467,0.00416704419999635,yes,yes,CP020102.1,CDS,cds-AQZ89611.1,AQZ89611.1,yesY,rhamnogalacturonan acetylesterase,up,224308.BSU07070,9.129999999999999e-160,447,"COG2755@1|root,COG2755@2|Bacteria,1V2SC@1239|Firmicutes,4IPY4@91061|Bacilli,1ZQND@1386|Bacillus",91061|Bacilli,E,GDSL-like Lipase/Acylhydrolase,-,-,-,-,-,-,-,-,-,-,-,-,Lipase_GDSL_2
B4U62_04035,110.27518013559275,2.5567348368482854,0.32603033878174004,7.84201509099398,4.433730653252616e-15,8.009552448396189e-14,yes,yes,CP020102.1,CDS,cds-AQZ89613.1,AQZ89613.1,yetA,hypothetical protein,up,224308.BSU07090,0,1808,"28I2Y@1|root,2Z86X@2|Bacteria,1UYYK@1239|Firmicutes,4HEZF@91061|Bacilli,1ZES9@1386|Bacillus",91061|Bacilli,-,-,yetA,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_04075,1269.4436580711103,4.011330148930851,0.36813471413576093,10.896364822176347,1.1995442918499128e-27,5.732015949441948e-26,yes,yes,CP020102.1,CDS,cds-AQZ89620.1,AQZ89620.1,NA,hypothetical protein,up,1051501.AYTL01000011_gene123,9.79e-45,152,"2C860@1|root,32RKH@2|Bacteria,1VATE@1239|Firmicutes,4HMZP@91061|Bacilli,1ZHVD@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_04125,161.57777980848763,3.046659992318554,0.3401919213822937,8.955709412319766,3.3755800493194464e-19,8.62130904550323e-18,yes,yes,CP020102.1,CDS,cds-AQZ89628.1,AQZ89628.1,yfnH,glucose-1-phosphate cytidylyltransferase,up,224308.BSU07270,2.15e-190,527,"COG1208@1|root,COG1208@2|Bacteria,1TT1F@1239|Firmicutes,4HUVJ@91061|Bacilli,1ZQJC@1386|Bacillus",91061|Bacilli,JM,Nucleotidyl transferase,yfnH,-,2.7.7.33,ko:K00978,"ko00500,ko00520,ko01100,map00500,map00520,map01100",-,R00956,RC00002,"ko00000,ko00001,ko01000",-,-,-,NTP_transferase
B4U62_04130,179.4314165594231,3.2307181318827816,0.39030023076860043,8.277520424522107,1.2576656743347496e-16,2.6117132040858074e-15,yes,yes,CP020102.1,CDS,cds-AQZ89629.2,AQZ89629.2,yfnG,sugar dehydratase,up,224308.BSU07280,4.2699999999999996e-221,610,"COG0451@1|root,COG0451@2|Bacteria,1VP6I@1239|Firmicutes,4ISWU@91061|Bacilli,1ZFBK@1386|Bacillus",91061|Bacilli,M,dehydratase,yfnG,-,"4.2.1.45,4.2.1.46","ko:K01709,ko:K01710","ko00520,ko00521,ko00523,ko00525,ko01055,ko01130,map00520,map00521,map00523,map00525,map01055,map01130",M00793,"R02426,R06513",RC00402,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Epimerase,GDP_Man_Dehyd"
B4U62_04135,241.76783703607018,3.5086146298737995,0.39010737649290256,8.993971509630333,2.3845430576807985e-19,6.160993807170622e-18,yes,yes,CP020102.1,CDS,cds-AQZ89630.1,AQZ89630.1,yfnF,hypothetical protein,up,224308.BSU07290,5.659999999999999e-231,634,"COG1442@1|root,COG1442@2|Bacteria,1VS6N@1239|Firmicutes,4HUAY@91061|Bacilli,1ZRVS@1386|Bacillus",91061|Bacilli,M,Nucleotide-diphospho-sugar transferase,yfnF,-,-,-,-,-,-,-,-,-,-,-,Nucleotid_trans
B4U62_04140,580.4854928741659,3.047701179578354,0.2533706178616006,12.028629070333283,2.512988308456851e-33,2.147638469765817e-31,yes,yes,CP020102.1,CDS,cds-AQZ89631.1,AQZ89631.1,yfnE,glycosyltransferase,up,224308.BSU07300,9.919999999999998e-286,780,"COG1216@1|root,COG1216@2|Bacteria,1VDP9@1239|Firmicutes,4IPY5@91061|Bacilli,1ZREN@1386|Bacillus",91061|Bacilli,S,Glycosyltransferase like family 2,yfnE,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2
