locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_label,lfc_label,seqnames,type,ID,Name,gene,product,change,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,gene_emap,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
B4U62_00075,2689.502018015397,-0.14830386624119535,0.36034864873100764,-0.41155660431489766,0.6806644444657606,0.7921087031349676,no,no,CP020102.1,CDS,cds-AQZ88923.1,AQZ88923.1,dacA,D-alanyl-D-alanine carboxypeptidase,down,224308.BSU00100,7.51e-305,860,"COG1686@1|root,COG1686@2|Bacteria,1TQN0@1239|Firmicutes,4HBD4@91061|Bacilli,1ZAS6@1386|Bacillus",91061|Bacilli,M,Belongs to the peptidase S11 family,dacA,"GO:0003674,GO:0003824,GO:0004175,GO:0004180,GO:0004185,GO:0005575,GO:0005618,GO:0005623,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0009002,GO:0016787,GO:0017171,GO:0019538,GO:0030312,GO:0043170,GO:0044238,GO:0044464,GO:0070008,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564",3.4.16.4,"ko:K01286,ko:K07258","ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11"
B4U62_00080,1218.458318553817,-0.06520558431087793,0.18760316617985637,-0.34757187545739454,0.7281617309860986,0.8272752703797736,no,no,CP020102.1,CDS,cds-AQZ88924.1,AQZ88924.1,yaaD,pyridoxal 5'-phosphate synthase lyase subunit PdxS,down,224308.BSU00110,3.7e-202,560,"COG0214@1|root,COG0214@2|Bacteria,1TPSZ@1239|Firmicutes,4H9RA@91061|Bacilli,1ZB36@1386|Bacillus",91061|Bacilli,H,"Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP), glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by the PdxT subunit. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates, resulting from enzyme-catalyzed isomerization of RBP and G3P, respectively",pdxS,"GO:0003674,GO:0005488,GO:0005515,GO:0042802",4.3.3.6,ko:K06215,"ko00750,map00750",-,R07456,"RC00010,RC01783,RC03043","ko00000,ko00001,ko01000",-,-,-,SOR_SNZ
B4U62_00085,958.8245875137718,-0.17133854816622598,0.25425497806367914,-0.6738847336287496,0.5003845986265876,0.6438703518918913,no,no,CP020102.1,CDS,cds-AQZ88925.1,AQZ88925.1,yaaE,pyridoxal 5'-phosphate synthase glutaminase subunit PdxT,down,224308.BSU00120,1.6599999999999998e-138,391,"COG0311@1|root,COG0311@2|Bacteria,1V3I6@1239|Firmicutes,4HFSZ@91061|Bacilli,1ZD5C@1386|Bacillus",91061|Bacilli,H,Catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the biosynthesis of pyridoxal 5'-phosphate. The resulting ammonia molecule is channeled to the active site of PdxS,pdxT,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0042364,GO:0042802,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617,GO:1902494,GO:1903600",4.3.3.6,ko:K08681,"ko00750,map00750",-,R07456,"RC00010,RC01783,RC03043","ko00000,ko00001,ko01000",-,-,-,SNO
B4U62_00090,536.5654026712219,-0.8714292977690058,0.38864593019896837,-2.2422190226535372,0.024947220301009123,0.06435467072320707,no,no,CP020102.1,CDS,cds-AQZ88926.1,AQZ88926.1,serS,serine--tRNA ligase,down,224308.BSU00130,9.789999999999999e-296,808,"COG0172@1|root,COG0172@2|Bacteria,1TP4W@1239|Firmicutes,4H9Y4@91061|Bacilli,1ZCBQ@1386|Bacillus",91061|Bacilli,J,"Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)",serS,-,6.1.1.11,ko:K01875,"ko00970,map00970","M00359,M00360","R03662,R08218","RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"Seryl_tRNA_N,tRNA-synt_2b"
B4U62_00095,471.5367128080706,0.5942769023612436,0.9460774110554094,0.628148284079936,0.529906805161335,0.6686371126811286,no,no,NA,NA,NA,NA,NA,NA,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_00100,373.3063868738398,-0.3456556467488366,0.37107163914398683,-0.9315065078706053,0.3515916197859863,0.5072465852342855,no,no,CP020102.1,CDS,cds-AQZ88927.1,AQZ88927.1,dck,deoxyadenosine/deoxycytidine kinase,down,224308.BSU00140,3.7199999999999995e-159,445,"COG1428@1|root,COG1428@2|Bacteria,1TPJ1@1239|Firmicutes,4HA9N@91061|Bacilli,1ZBFB@1386|Bacillus",91061|Bacilli,F,Deoxycytidine kinase,dck,-,"2.7.1.74,2.7.1.76",ko:K15519,"ko00230,ko00240,ko01100,map00230,map00240,map01100",-,"R00185,R01666,R02089","RC00002,RC00017","ko00000,ko00001,ko01000",-,-,-,dNK
B4U62_00105,294.15430151083086,-0.24116077064306424,0.41953675797365597,-0.5748263198863912,0.5654087644422332,0.6986630705260379,no,no,CP020102.1,CDS,cds-AQZ88928.1,AQZ88928.1,dgk,deoxynucleoside kinase,down,224308.BSU00150,2.43e-150,422,"COG1428@1|root,COG1428@2|Bacteria,1TQKS@1239|Firmicutes,4HBWC@91061|Bacilli,1ZCAQ@1386|Bacillus",91061|Bacilli,F,Deoxyguanosine kinase,dgk,-,2.7.1.113,ko:K15518,"ko00230,map00230",-,R01967,"RC00002,RC00017","ko00000,ko00001,ko01000",-,-,-,dNK
B4U62_00110,1268.7625542861765,0.41743646282402863,0.3765337245160348,1.1086296808089815,0.2675899685220222,0.4165378681137731,no,no,CP020102.1,CDS,cds-AQZ88929.1,AQZ88929.1,yaaH,germination protein,up,224308.BSU00160,3.13e-277,761,"COG1388@1|root,COG3858@1|root,COG1388@2|Bacteria,COG3858@2|Bacteria,1TQK2@1239|Firmicutes,4HBJC@91061|Bacilli,1ZBQC@1386|Bacillus",91061|Bacilli,M,Glycoside Hydrolase Family,yaaH,-,-,ko:K06306,-,-,-,-,ko00000,-,-,-,"Glyco_hydro_18,LysM"
B4U62_00115,293.73472791398876,0.053322011102795275,0.4427537766487246,0.12043265109198674,0.904140427794003,0.9435544536283763,no,no,CP020102.1,CDS,cds-AQZ88930.1,AQZ88930.1,yaaI,isochorismatase,up,224308.BSU00170,2.91e-127,362,"COG1335@1|root,COG1335@2|Bacteria,1V5Y9@1239|Firmicutes,4HHKW@91061|Bacilli,1ZQ73@1386|Bacillus",91061|Bacilli,Q,COG1335 Amidases related to nicotinamidase,yaaI,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009112,GO:0009987,GO:0017144,GO:0019860,GO:0034641,GO:0042737,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0046113,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575",-,-,-,-,-,-,-,-,-,-,Isochorismatase
B4U62_00120,252.9557155504556,-0.34153223890925666,0.3190051980666759,-1.0706165322041943,0.28434188684970196,0.43438906066064215,no,no,CP020102.1,CDS,cds-AQZ88931.1,AQZ88931.1,tadA,tRNA-specific adenosine deaminase,down,224308.BSU00180,1.5499999999999997e-110,318,"COG0590@1|root,COG0590@2|Bacteria,1V3HZ@1239|Firmicutes,4HH7S@91061|Bacilli,1ZFRP@1386|Bacillus",91061|Bacilli,FJ,Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2),tadA,"GO:0002097,GO:0002100,GO:0006139,GO:0006382,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016553,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360",3.5.4.33,ko:K11991,-,-,R10223,RC00477,"ko00000,ko01000,ko03016",-,-,-,MafB19-deam
B4U62_00125,30807.286522356033,1.482723897388524,0.8605911259213228,1.7229133007863224,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_00130,767.5903663497878,0.05827154319669491,0.17152106874351114,0.3397340258171601,0.7340568353103214,0.8319810847035284,no,no,CP020102.1,CDS,cds-AQZ88932.1,AQZ88932.1,dnaX,DNA polymerase III subunit gamma/tau,up,224308.BSU00190,0,1097,"COG2812@1|root,COG2812@2|Bacteria,1TPS9@1239|Firmicutes,4HAUE@91061|Bacilli,1ZB2M@1386|Bacillus",91061|Bacilli,L,"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity",dnaX,"GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0034641,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901576",2.7.7.7,ko:K02343,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,"DNA_pol3_delta2,DNA_pol3_gamma3"
B4U62_00135,314.6013878738592,0.33094429245979196,0.2677338813464573,1.236094179770763,0.2164235580731876,0.35610175321936494,no,no,CP020102.1,CDS,cds-AQZ88933.1,AQZ88933.1,yaaK,YbaB/EbfC family nucleoid-associated protein,up,224308.BSU00200,8.749999999999998e-55,172,"COG0718@1|root,COG0718@2|Bacteria,1VA1S@1239|Firmicutes,4HKH3@91061|Bacilli,1ZGZI@1386|Bacillus",91061|Bacilli,S,"Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection",yaaK,-,-,ko:K09747,-,-,-,-,ko00000,-,-,-,YbaB_DNA_bd
B4U62_00140,169.0655178771048,0.3402252380696186,0.20601220959396352,1.6514809425139416,0.09864040900032073,0.1947332406046205,no,no,CP020102.1,CDS,cds-AQZ88934.1,AQZ88934.1,recR,recombination protein RecR,up,224308.BSU00210,8.53e-142,400,"COG0353@1|root,COG0353@2|Bacteria,1TR87@1239|Firmicutes,4HAZR@91061|Bacilli,1ZBDK@1386|Bacillus",91061|Bacilli,L,May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO,recR,-,-,ko:K06187,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko03400",-,-,-,"RecR,Toprim_4"
B4U62_00145,66.3674689033462,-0.39332377121552986,0.4607198975254239,-0.8537156162087075,0.39326257939258435,0.5516564901524437,no,no,CP020102.1,CDS,cds-AQZ88935.1,AQZ88935.1,yaaL,hypothetical protein,down,224308.BSU00220,1.5499999999999998e-42,139,"2EHEM@1|root,33B6J@2|Bacteria,1VM3Z@1239|Firmicutes,4HR3I@91061|Bacilli,1ZIUR@1386|Bacillus",91061|Bacilli,S,Protein of unknown function (DUF2508),yaaL,-,-,-,-,-,-,-,-,-,-,-,DUF2508
B4U62_00150,133.58114007562494,0.12408299862773149,0.3751269580963384,0.3307760104936662,0.7408136826699743,0.8357652033643392,no,no,CP020102.1,CDS,cds-AQZ88936.1,AQZ88936.1,bofA,sigma-K factor-processing regulatory protein BofA,up,224308.BSU00230,5.2999999999999995e-49,156,"2E9CH@1|root,333K6@2|Bacteria,1VG2H@1239|Firmicutes,4HNZC@91061|Bacilli,1ZIUF@1386|Bacillus",91061|Bacilli,S,Sigma-K factor-processing regulatory protein BofA,bofA,-,-,ko:K06317,-,-,-,-,ko00000,-,-,-,BofA
B4U62_00155,419.6213733530941,-0.27725282625733305,0.4462916094409325,-0.6212369231065008,0.5344437488305342,0.6729975183972942,no,no,NA,NA,NA,NA,NA,NA,down,1196031.ALEG01000035_gene864,3.62e-14,65.1,"29TAG@1|root,30EHH@2|Bacteria,1UCJJ@1239|Firmicutes,4IP1R@91061|Bacilli,1ZP94@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_00160,1.0212011036820967,-1.788219703725506,1.8222278419396585,-0.9813370548778617,0.32642655539721843,NA,NA,no,NA,NA,NA,NA,NA,NA,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_00165,30.027512038586487,-0.3226507527631533,0.5026913905052627,-0.6418465859119891,0.5209727983840797,0.6611938486919415,no,no,NA,NA,NA,NA,NA,NA,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_00170,3322.3333179531123,-1.061398604002332,0.5259817257404688,-2.0179381755290295,0.043597700551505365,0.10185264413024606,no,no,NA,NA,NA,NA,NA,NA,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B4U62_00175,2.4029256589234596,0.7822125770769531,1.1283786239670317,0.6932181809036179,0.4881726402303513,0.633825980805358,no,no,NA,NA,NA,NA,NA,NA,up,1403313.AXBR01000002_gene4500,5.56e-19,77.4,"2DR8Z@1|root,33AQV@2|Bacteria,1VK7N@1239|Firmicutes,4HRWZ@91061|Bacilli,1ZISI@1386|Bacillus",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B4U62_00180,29.651712157551046,-0.4104581163915628,0.6906456376969322,-0.5943107347500243,0.5523043001068935,0.6873435691418837,no,no,CP020102.1,CDS,cds-AQZ88937.1,AQZ88937.1,csfB,protein CsfB,down,224308.BSU00240,2.21e-42,138,"2EIS2@1|root,33CHE@2|Bacteria,1VM34@1239|Firmicutes,4HR6Z@91061|Bacilli,1ZK09@1386|Bacillus",91061|Bacilli,S,Inhibitor of sigma-G Gin,csfB,-,-,-,-,-,-,-,-,-,-,-,Gin
B4U62_00185,724.483646737615,-0.49095461942218266,0.20574732595449138,-2.3862017022314808,0.0170234114696854,0.047393612634772715,no,no,CP020102.1,CDS,cds-AQZ88938.1,AQZ88938.1,xpaC,protein xpaC,down,224308.BSU00250,3.2799999999999998e-133,379,"COG4915@1|root,COG4915@2|Bacteria,1V5B1@1239|Firmicutes,4HKAX@91061|Bacilli,1ZG4A@1386|Bacillus",91061|Bacilli,S,5-bromo-4-chloroindolyl phosphate hydrolysis protein,xpaC,-,-,-,-,-,-,-,-,-,-,-,Halogen_Hydrol
